web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 20;Bookmakers: 20;Home;Draw;Away;Home_team;Away_team
1572705734-42303;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-chievo/Y1QPynf0/;;;2.90;3.10;2.70;Cesena;Chievo
1572705152-38518;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-sassuolo/4WuIIxDs/;null;null;1.88;3.50;4.96;Torino;Sassuolo
1572705704-42105;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-napoli/pxhxojXD/;;;2.30;3.35;3.25;AS Roma;Napoli
1572705817-42817;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-as-roma/EXFfGYSF/;;;5.40;3.75;1.62;Sassuolo;AS Roma
1572705106-38207;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-verona/Qqwbdk0A/;;;3.10;3.15;2.30;Cesena;Verona
1572705866-43143;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-lazio/U3xQVDS2/;;;4.80;3.50;1.80;Atalanta;Lazio
1572705194-38802;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-udinese/SOTOyIJJ/;null;null;1.62;3.75;5.75;AC Milan;Udinese
1572705656-41823;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-atalanta/UmW2DBBr/;;;1.36;4.61;8.01;Napoli;Atalanta
1572705607-41523;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-empoli/UZjUbCdk/;;;2.30;3.20;3.00;Cagliari;Empoli
1572705903-43357;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-verona/OUqN71tD/;;;2.49;3.05;3.12;Chievo;Verona
1572705451-40533;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-sassuolo/zmAsksCQ/;;;1.80;3.40;4.50;Sampdoria;Sassuolo
1572704903-36855;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-as-roma/GfHYFLvA/;null;null;3.50;3.30;2.00;Parma;AS Roma
1572705893-43311;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-atalanta/YuiAA3df/;;;2.15;3.40;3.50;Palermo;Atalanta
1572705945-43639;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-napoli/2DQoyULu/;;;2.80;3.25;2.40;Juventus;Napoli
1572705666-41873;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-sassuolo/pxW6VAXQ/;;;1.95;3.20;4.20;Empoli;Sassuolo
1572705064-37913;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-udinese/CtDOsjoH/;null;null;1.62;3.76;5.94;Fiorentina;Udinese
1572705653-41787;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-torino/jJ8ZQUur/;;;4.80;3.39;1.77;Parma;Torino
1572705638-41717;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-palermo/xCSbXW2E/;;;2.60;3.00;2.90;Chievo;Palermo
1572704855-36501;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-genoa/I1CXjE5s/;null;null;1.54;3.95;6.78;Fiorentina;Genoa
1572705158-38554;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-cagliari/YmknObkK/;null;null;1.33;5.50;9.00;Napoli;Cagliari
1572705656-41809;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-atalanta/UmW2DBBr/;;;1.40;4.75;8.00;Napoli;Atalanta
1572705906-43390;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-sassuolo/bcgyP2Bm/;;;2.41;3.31;2.87;Cesena;Sassuolo
1572705955-43698;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-verona/YcjxHQzO/;;;2.40;3.40;2.80;Parma;Verona
1572705088-38073;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-genoa/p8CzA8U9/;null;null;2.07;3.20;3.85;Udinese;Genoa
1572705617-41581;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-cesena/Y35b4YYR/;;;1.29;5.45;12.00;Inter;Cesena
1572705693-42042;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-sampdoria/t4ooqU1Q/;null;null;1.70;3.75;5.25;Fiorentina;Sampdoria
1572705676-41934;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-chievo/bqCsP8Af/;;;2.23;3.03;3.43;Sassuolo;Chievo
1572705037-37726;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-palermo/xpvepOkI/;null;null;1.20;6.50;13.00;Juventus;Palermo
1572705972-43811;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-torino/WhI2XoL4/;;;2.30;3.40;3.00;AC Milan;Torino
1572704932-37037;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-fiorentina/2BuGSbOF/;null;null;2.60;3.20;2.60;Torino;Fiorentina
1572705620-41611;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-chievo/jqhQahsq/;;;1.82;3.50;4.65;Genoa;Chievo
1572705959-43721;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-fiorentina/jZ0XH6LH/;;;3.90;3.60;1.96;Palermo;Fiorentina
1572705673-41910;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-cesena/U97wQlel/;;;1.84;3.45;4.80;Verona;Cesena
1572705587-41383;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-genoa/fgpg1p1j/;;;2.15;3.25;3.60;Empoli;Genoa
1572705094-38109;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-fiorentina/CtaTBUac/;null;null;3.35;3.25;2.20;Sampdoria;Fiorentina
1572705155-38530;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-empoli/SAljNI4Q/;null;null;2.15;3.20;3.40;Parma;Empoli
1572705617-41589;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-cesena/Y35b4YYR/;;;1.31;5.40;10.50;Inter;Cesena
1572705296-39496;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-as-roma/jP1Qbcva/;null;null;4.86;3.43;1.92;Udinese;AS Roma
1572705046-37787;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-fiorentina/pAs3r2KU/;null;null;2.12;3.34;3.55;AC Milan;Fiorentina
1572705257-39240;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-inter/nV3zlL8q/;null;null;4.33;3.25;2.05;Chievo;Inter
1572705761-42454;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-ac-milan/6R8QgKFo/;;;2.25;3.14;3.50;Inter;AC Milan
1572705843-42992;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-napoli/hIRoIfb3/;;;4.70;3.60;1.70;Empoli;Napoli
1572706010-44023;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-udinese/hMoppP4A/;;;2.01;3.55;3.70;Cagliari;Udinese
1572705013-37550;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-parma/KQMLZFVr/;null;null;2.40;3.10;3.00;Atalanta;Parma
1572705164-38597;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-inter/fcjrPvzE/;null;null;2.50;3.30;2.70;AC Milan;Inter
1572705514-40923;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-as-roma/tlyRBwJt/;;;4.80;3.70;1.78;Verona;AS Roma
1572705495-40802;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-sampdoria/M7AedbJg/;;;2.45;3.00;3.10;Chievo;Sampdoria
1572705375-40029;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-fiorentina/Y7JG9EhH/;null;null;4.15;3.40;1.95;Chievo;Fiorentina
1572705028-37649;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-atalanta/bHcJph1b/;null;null;2.13;3.15;3.80;Udinese;Atalanta
1572705257-39236;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-inter/nV3zlL8q/;null;null;4.00;3.25;2.05;Chievo;Inter
1572705124-38326;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-napoli/CMSGkvqe/;;;2.52;3.24;2.87;Fiorentina;Napoli
1572705037-37727;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-palermo/xpvepOkI/;null;null;1.21;6.96;20.56;Juventus;Palermo
1572705260-39268;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-parma/S8oB6lt8/;null;null;1.37;4.90;8.25;Napoli;Parma
1572705285-39435;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-empoli/GAHMaI7e/;;;1.50;4.20;7.00;Fiorentina;Empoli
1572705152-38503;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-sassuolo/4WuIIxDs/;null;null;1.83;3.33;4.90;Torino;Sassuolo
1572705889-43280;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-napoli/jyx9V4YJ/;;;9.30;5.00;1.36;Parma;Napoli
1572704804-36160;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-juventus/GKMkUHbR/;null;null;6.55;3.90;1.55;Chievo;Juventus
1572705860-43088;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-chievo/6VjV9W5q/;;;1.41;4.40;7.50;Inter;Chievo
1572705607-41510;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-empoli/UZjUbCdk/;;;2.40;3.19;3.13;Cagliari;Empoli
1572705076-37997;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-lazio/886XuUFT/;null;null;3.69;3.45;2.02;Verona;Lazio
1572704992-37430;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-chievo/fsKhx9is/;null;null;1.28;5.37;11.94;AS Roma;Chievo
1572705338-39771;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-genoa/Y7cofZhU/;null;null;1.67;3.66;5.62;Inter;Genoa
1572705935-43572;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-udinese/4IbLK8ya/;;;1.33;5.00;9.00;AS Roma;Udinese
1572705761-42455;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-ac-milan/6R8QgKFo/;;;2.21;3.25;3.55;Inter;AC Milan
1572705440-40467;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-parma/6ef3lALF/;null;null;1.60;4.00;6.00;AC Milan;Parma
1572705070-37947;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-napoli/vTEGqCG4/;null;null;4.49;3.52;1.78;Atalanta;Napoli
1572705007-37520;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-lazio/EPFUXg0e/;null;null;2.05;3.25;3.80;Fiorentina;Lazio
1572705511-40904;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-atalanta/YsEaeIYa/;;;1.18;7.50;16.50;Juventus;Atalanta
1572705737-42311;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-sassuolo/ljx0waV4/;;;1.87;3.34;4.23;Atalanta;Sassuolo
1572705390-40130;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-atalanta/hWhgNXMG/;null;null;2.40;3.25;3.10;Verona;Atalanta
1572705325-39707;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-udinese/rJQ3CG8b/;null;null;2.05;3.35;3.80;Sassuolo;Udinese
1572705127-38347;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-lazio/YVTCjKTl/;null;null;3.86;3.38;2.00;Empoli;Lazio
1572705945-43631;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-napoli/2DQoyULu/;;;2.78;3.30;2.68;Juventus;Napoli
1572705518-40949;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-palermo/4SqaGJAP/;;;1.62;3.60;5.60;Lazio;Palermo
1572705837-42953;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-atalanta/YDfL1ZDM/;;;2.88;3.05;2.67;Cesena;Atalanta
1572705534-41051;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-inter/2N5GizYO/;;;3.40;3.30;2.20;Cagliari;Inter
1572705518-40942;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-palermo/4SqaGJAP/;;;1.63;3.80;5.65;Lazio;Palermo
1572705438-40453;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-cagliari/21CyzB6M/;null;null;2.20;3.20;3.20;Atalanta;Cagliari
1572705317-39636;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-napoli/ruvgbQml/;null;null;10.00;5.00;1.35;Cesena;Napoli
1572705544-41130;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-napoli/vJy0OG2n/;;;2.95;3.16;2.38;Torino;Napoli
1572704953-37166;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-lazio/Gfw4V0vc/;null;null;2.94;3.13;2.56;Palermo;Lazio
1572705843-42995;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-napoli/hIRoIfb3/;;;4.30;3.50;1.89;Empoli;Napoli
1572705384-40073;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-ac-milan/IDxYFkFj/;null;null;1.99;3.40;4.10;Lazio;AC Milan
1572705547-41140;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-lazio/lfdj4DHU/;;;3.85;3.35;2.05;Sassuolo;Lazio
1572705648-41771;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-inter/bLTfYCm8/;;;3.13;3.20;2.55;Sampdoria;Inter
1572705673-41924;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-cesena/U97wQlel/;;;1.87;3.62;4.78;Verona;Cesena
1572705945-43646;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-napoli/2DQoyULu/;;;2.85;3.30;2.50;Juventus;Napoli
1572705959-43712;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-fiorentina/jZ0XH6LH/;;;3.60;3.55;2.00;Palermo;Fiorentina
1572705863-43121;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-cesena/0lE2ECcS/;;;1.34;5.20;9.25;Fiorentina;Cesena
1572705447-40514;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-ac-milan/QHSjSJ4D/;;;1.35;4.84;9.45;Juventus;AC Milan
1572705748-42381;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-cesena/M3z8yw0H/;;;1.50;3.90;6.75;Sampdoria;Cesena
1572704920-36954;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-torino/MXea1MPG/;null;null;2.54;3.19;2.88;Cagliari;Torino
