web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;date;Home_team;Away_team
1572688645-383;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lazio-as-roma/WnuK3QJJ/;;;2.03;3.62;3.57;null;Lazio;AS Roma
1572688607-144;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/spal-atalanta/INF1S3cD/;;;4.90;3.75;1.71;null;Spal;Atalanta
1572688614-197;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-brescia/pbwAkza9/;;;1.75;3.50;5.00;null;Cagliari;Brescia
1572688652-429;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-inter/bsyys3C6/;;;5.50;4.25;1.60;null;Cagliari;Inter
1572688774-1188;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/udinese-bologna/KrfYzp3a/;;;3.10;3.20;2.38;null;Udinese;Bologna
1572688619-210;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-genoa/QFcfUPS0/;;;1.75;3.65;4.80;null;AS Roma;Genoa
1572688750-1039;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/genoa-bologna/4bzmozQD/;;;2.43;3.58;2.94;null;Genoa;Bologna
1572688873-1784;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/lecce-juventus/tE2Jn2J8/;;;10.03;5.18;1.36;null;Lecce;Juventus
1572688600-106;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;4.03;3.43;2.04;null;Udinese;AC Milan
1572688819-1438;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-udinese/lOokX12O/;;;1.51;4.06;6.16;null;Fiorentina;Udinese
1572688607-139;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/spal-atalanta/INF1S3cD/;;;4.89;3.66;1.69;null;Spal;Atalanta
1572688750-1040;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/genoa-bologna/4bzmozQD/;;;2.35;3.50;2.80;null;Genoa;Bologna
1572688661-490;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.34;5.00;9.00;null;Inter;Udinese
1572688648-405;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/genoa-fiorentina/vghYuNRC/;;;2.77;3.43;2.52;null;Genoa;Fiorentina
1572688876-1790;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.29;5.29;9.27;null;Inter;Parma
1572688762-1091;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.60;3.05;2.85;null;Torino;AC Milan
1572688733-941;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;6.70;4.00;1.53;null;Brescia;Juventus
1572688798-1303;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Torino;https://www.betexplorer.com/soccer/italy/serie-a/parma-torino/WM1LwnJt/;;;3.05;3.15;2.51;null;Parma;Torino
1572688805-1347;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a/spal-parma/xtt4l3Xb/;;;2.66;3.20;2.85;null;Spal;Parma
1572688622-229;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/inter-lecce/Um4oWobl/;;;1.25;6.40;11.75;null;Inter;Lecce
1572688677-617;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/genoa-atalanta/WnHBgtdC/;;;3.47;3.66;2.10;null;Genoa;Atalanta
1572688822-1463;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/bologna-lazio/S8ctZNXB/;;;3.40;3.50;2.05;null;Bologna;Lazio
1572688870-1758;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/verona-sassuolo/zHFXObR1/;;;2.33;3.20;3.30;null;Verona;Sassuolo
1572688765-1108;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-atalanta/xK4TyQmg/;;;4.11;4.01;1.73;null;Sassuolo;Atalanta
1572688913-2048;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.28;3.33;2.31;null;Sassuolo;Fiorentina
1572688747-1023;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;2.06;3.45;3.75;null;Inter;Lazio
1572688780-1223;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lecce-as-roma/E5X6KOII/;;;4.80;4.30;1.63;null;Lecce;AS Roma
1572688695-713;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/udinese-brescia/fThdOCI0/;;;1.86;3.62;4.23;null;Udinese;Brescia
1572688777-1205;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.19;7.00;13.50;null;Napoli;Brescia
1572688916-2057;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-lecce/p6L5baIK/;;;1.67;3.75;5.00;null;Sampdoria;Lecce
1572688812-1393;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/torino-napoli/W2u8mNn5/;;;3.95;3.75;1.85;null;Torino;Napoli
1572688702-757;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Inter;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-inter/8CjpREYs/;;;3.72;3.20;2.14;null;AC Milan;Inter
1572688674-575;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/parma-cagliari/rRpUBNBt/;;;2.20;3.30;3.55;null;Parma;Cagliari
1572688726-896;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-fiorentina/KnnLQpN1/;;;2.15;3.50;3.35;null;Atalanta;Fiorentina
1572688628-281;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/juventus-napoli/IqixussJ/;;;2.00;3.20;4.10;null;Juventus;Napoli
1572688873-1780;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/lecce-juventus/tE2Jn2J8/;;;9.50;5.20;1.35;null;Lecce;Juventus
1572688645-389;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lazio-as-roma/WnuK3QJJ/;;;2.10;3.60;3.40;null;Lazio;AS Roma
1572688889-1889;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.54;3.46;2.88;null;Fiorentina;Lazio
1572688687-672;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/torino-lecce/YFws9Lea/;;;1.41;4.95;6.95;null;Torino;Lecce
1572688709-803;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;3.00;3.25;2.45;null;Sampdoria;Torino
1572688893-1915;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/bologna-sampdoria/0bNKR0sq/;;;1.83;3.40;3.75;null;Bologna;Sampdoria
1572688661-487;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.35;5.30;8.90;null;Inter;Udinese
1572688893-1906;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/bologna-sampdoria/0bNKR0sq/;;;1.95;3.30;4.33;null;Bologna;Sampdoria
1572688863-1699;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-lecce/x4Ojuafo/;;;1.39;4.90;8.50;null;AC Milan;Lecce
1572688729-915;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/verona-udinese/GYwipfuK/;;;2.50;3.00;3.20;null;Verona;Udinese
1572688789-1267;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Verona;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-verona/OGvfNQYa/;;;2.21;3.20;3.45;null;Cagliari;Verona
1572688852-1632;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-as-roma/Yq7vnVSc/;;;3.45;3.50;2.14;null;Sampdoria;AS Roma
1572688619-203;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-genoa/QFcfUPS0/;;;1.70;3.84;5.50;null;AS Roma;Genoa
1572688607-155;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/spal-atalanta/INF1S3cD/;;;5.47;3.76;1.72;null;Spal;Atalanta
1572688932-2168;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Spal;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-spal/zyvFyxB7/;;;1.64;3.95;5.45;null;AC Milan;Spal
1572688709-800;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;3.00;3.30;2.40;null;Sampdoria;Torino
1572688698-736;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a/juventus-verona/GEF9XGeE/;;;1.18;6.50;15.00;null;Juventus;Verona
1572688812-1410;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/torino-napoli/W2u8mNn5/;;;3.95;3.66;1.94;null;Torino;Napoli
1572688733-930;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.00;4.10;1.48;null;Brescia;Juventus
1572688896-1936;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-udinese/82aiqTCG/;;;1.38;4.75;8.00;null;Atalanta;Udinese
1572688628-275;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/juventus-napoli/IqixussJ/;;;2.06;3.40;3.80;null;Juventus;Napoli
1572688668-544;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/verona-ac-milan/Q9GFh0BI/;;;4.80;3.40;1.83;null;Verona;AC Milan
1572688729-924;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/verona-udinese/GYwipfuK/;;;2.45;2.95;2.75;null;Verona;Udinese
1572688889-1884;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.50;3.40;2.88;null;Fiorentina;Lazio
1572688733-927;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.70;4.20;1.49;null;Brescia;Juventus
1572688702-766;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Inter;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-inter/8CjpREYs/;;;3.74;3.38;2.15;null;AC Milan;Inter
1572688903-1970;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Verona;https://www.betexplorer.com/soccer/italy/serie-a/parma-verona/GWG1au3E/;;;2.60;3.05;2.95;null;Parma;Verona
1572688658-483;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/napoli-sampdoria/tIb2G33P/;;;1.27;5.80;10.00;null;Napoli;Sampdoria
1572688743-1007;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/napoli-cagliari/06FNvY2s/;;;1.20;6.50;15.00;null;Napoli;Cagliari
1572688632-295;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-brescia/jXLjb4ss/;;;1.56;4.10;6.05;null;AC Milan;Brescia
1572688907-1985;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Inter;https://www.betexplorer.com/soccer/italy/serie-a/brescia-inter/YBsbuKBr/;;;8.50;4.95;1.38;null;Brescia;Inter
1572688794-1282;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-fiorentina/hdWAJrYO/;;;2.42;3.16;3.30;null;AC Milan;Fiorentina
1572688822-1460;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/bologna-lazio/S8ctZNXB/;;;3.45;3.51;2.02;null;Bologna;Lazio
1572688847-1624;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Inter;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-inter/Cz6rokr4/;;;5.00;3.80;1.70;null;Sassuolo;Inter
1572688632-305;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-brescia/jXLjb4ss/;;;1.57;3.90;6.80;null;AC Milan;Brescia
1572688622-243;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/inter-lecce/Um4oWobl/;;;1.25;6.32;15.73;null;Inter;Lecce
1572688876-1789;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.26;5.50;11.00;null;Inter;Parma
1572688622-224;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/inter-lecce/Um4oWobl/;;;1.25;6.10;12.50;null;Inter;Lecce
1572688920-2088;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/napoli-atalanta/xtIc0Lm8/;;;2.26;3.45;3.25;null;Napoli;Atalanta
1572688635-317;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a/udinese-parma/bcPbdrCg/;;;1.92;3.50;4.10;null;Udinese;Parma
1572688801-1328;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/verona-sampdoria/vmRbi5mt/;;;2.52;3.26;2.73;null;Verona;Sampdoria
1572688702-755;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Inter;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-inter/8CjpREYs/;;;3.64;3.13;2.10;null;AC Milan;Inter
1572688789-1265;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Verona;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-verona/OGvfNQYa/;;;2.15;3.10;3.60;null;Cagliari;Verona
1572688801-1344;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/verona-sampdoria/vmRbi5mt/;;;2.60;3.19;2.95;null;Verona;Sampdoria
1572688622-240;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/inter-lecce/Um4oWobl/;;;1.26;5.60;12.50;null;Inter;Lecce
1572688784-1252;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/lazio-genoa/KrY2L43C/;;;1.36;5.40;8.75;null;Lazio;Genoa
1572688777-1199;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.18;7.00;13.00;null;Napoli;Brescia
1572688625-247;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Spal;https://www.betexplorer.com/soccer/italy/serie-a/bologna-spal/KjxXsqc0/;;;1.77;3.62;5.25;null;Bologna;Spal
1572688826-1486;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-lecce/bZhxz4I5/;;;1.20;7.15;13.50;null;Atalanta;Lecce
1572688765-1111;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-atalanta/xK4TyQmg/;;;3.90;4.00;1.75;null;Sassuolo;Atalanta
1572688681-631;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/brescia-bologna/xlO2e2Ra/;;;3.70;3.40;2.05;null;Brescia;Bologna
1572688768-1127;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Inter;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-inter/Qq1Px6Yn/;;;5.10;3.80;1.71;null;Sampdoria;Inter
1572688645-379;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lazio-as-roma/WnuK3QJJ/;;;2.16;3.68;3.38;null;Lazio;AS Roma
1572688607-153;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/spal-atalanta/INF1S3cD/;;;5.00;3.75;1.67;null;Spal;Atalanta
1572688600-92;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;3.80;3.40;2.05;null;Udinese;AC Milan
1572688833-1522;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a/napoli-verona/txkXmibo/;;;1.25;6.40;13.00;null;Napoli;Verona
1572688665-529;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-juventus/KCD7fMt6/;;;4.80;3.61;1.82;null;Fiorentina;Juventus
1572688913-2037;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.10;3.35;2.31;null;Sassuolo;Fiorentina
1572688739-986;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/parma-sassuolo/UuKRwhIm/;;;2.84;3.37;2.63;null;Parma;Sassuolo
1572688747-1031;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;2.08;3.40;3.80;null;Inter;Lazio
1572688771-1147;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a/juventus-spal/6uUbMpl6/;;;1.16;6.85;15.00;null;Juventus;Spal
1572688819-1439;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-udinese/lOokX12O/;;;1.53;4.00;7.00;null;Fiorentina;Udinese
1572688648-419;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/genoa-fiorentina/vghYuNRC/;;;2.82;3.42;2.56;null;Genoa;Fiorentina
1572688648-399;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/genoa-fiorentina/vghYuNRC/;;;2.76;3.50;2.56;null;Genoa;Fiorentina
1572688641-374;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Verona;https://www.betexplorer.com/soccer/italy/serie-a/lecce-verona/pjqO2pZP/;;;1.90;3.30;3.60;null;Lecce;Verona
1572688876-1801;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.30;5.75;10.63;null;Inter;Parma
