web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572690310-6053;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-lazio/2sKwpYip/;;;5.00;3.70;1.75;Bologna;Lazio
1572690451-6957;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-lazio/hMH1gR6U/;;;7.73;4.87;1.36;Frosinone;Lazio
1572690944-10078;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-inter/lIIjkkp8/;;;2.42;3.35;3.05;Napoli;Inter
1572690918-9902;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-udinese/UDoQYTaR/;;;3.70;3.30;2.14;Frosinone;Udinese
1572690523-7374;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-lazio/xner2ek2/;;;3.15;3.25;2.25;Genoa;Lazio
1572690121-4841;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-spal/lv4nw5N2/;;;1.16;8.00;18.00;Juventus;Spal
1572690918-9910;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-udinese/UDoQYTaR/;;;3.65;3.40;2.06;Frosinone;Udinese
1572690216-5457;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-torino/zVI32LjE/;;;1.94;3.20;4.55;AC Milan;Torino
1572689968-3989;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-lazio/r7fZou5s/;;;5.95;4.15;1.56;Parma;Lazio
1572690750-8902;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-frosinone/j9XscOPe/;;;1.40;4.50;8.25;Fiorentina;Frosinone
1572689824-3049;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-empoli/zyzSZg0B/;;;2.18;3.27;3.83;Sassuolo;Empoli
1572690585-7784;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-sampdoria/CrGGT1as/;;;2.70;3.15;2.70;Spal;Sampdoria
1572690523-7381;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-lazio/xner2ek2/;;;3.40;3.20;2.30;Genoa;Lazio
1572689883-3436;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-frosinone/r1a5mDUA/;;;1.20;7.00;14.00;AS Roma;Frosinone
1572690377-6526;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-chievo/dhRUVW86/;;;1.10;9.75;26.00;Juventus;Chievo
1572690401-6702;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-fiorentina/pxn8qjw6/;;;4.85;3.35;1.83;Chievo;Fiorentina
1572689807-2921;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-lazio/WQ55MqQf/;;;4.90;3.90;1.66;Empoli;Lazio
1572689703-2374;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-lazio/pl6mcTdq/;;;1.48;4.50;6.95;Juventus;Lazio
1572689703-2380;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-lazio/pl6mcTdq/;;;1.40;4.80;7.50;Juventus;Lazio
1572689962-3950;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-genoa/6sX537zF/;;;1.16;7.45;18.00;Juventus;Genoa
1572690782-9106;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-inter/jooUeZpJ/;;;6.00;3.90;1.44;Frosinone;Inter
1572689915-3659;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-torino/zavptVMp/;null;null;4.10;3.30;2.00;Chievo;Torino
1572690167-5148;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-cagliari/842zSvF1/;;;3.15;3.15;2.40;Frosinone;Cagliari
1572690317-6110;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-sassuolo/464x5ZT9/;;;1.53;4.49;6.53;AS Roma;Sassuolo
1572690380-6543;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-ac-milan/6N8LhfGJ/;;;3.05;3.05;2.50;Genoa;AC Milan
1572690977-10232;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-napoli/lxox1nqK/;;;3.10;3.65;2.23;Bologna;Napoli
1572690088-4626;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-parma/Cf6FzC14/;null;null;1.44;4.00;8.00;Torino;Parma
1572690191-5319;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-sampdoria/8OULwxED/;;;1.42;4.70;7.40;Lazio;Sampdoria
1572690636-8137;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-as-roma/dCuwsCZc/;;;3.75;3.25;2.10;Spal;AS Roma
1572689821-3023;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-fiorentina/4GVErUsj/;;;2.75;3.25;2.55;Sampdoria;Fiorentina
1572690687-8448;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-torino/ltZKiTmG/;;;2.15;3.15;3.40;Fiorentina;Torino
1572689971-4014;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-ac-milan/CKX14mL8/;;;2.46;3.30;2.99;Inter;AC Milan
1572690118-4837;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-as-roma/tfIeZMMR/;;;3.75;3.40;1.83;Udinese;AS Roma
1572690474-7060;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-inter/O0M1kI5d/;;;5.20;3.60;1.55;Parma;Inter
1572690343-6281;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-inter/WMXPeVjd/;;;7.00;4.60;1.50;Empoli;Inter
1572690343-6270;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-inter/WMXPeVjd/;;;6.80;4.50;1.45;Empoli;Inter
1572689800-2888;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-sassuolo/fai0rRnE/;;;1.21;6.94;15.44;Juventus;Sassuolo
1572690925-9961;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-chievo/WbofllrH/;null;null;1.13;8.75;19.00;Inter;Chievo
1572690188-5301;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-frosinone/ELH71u6K/;;;1.18;8.03;21.90;Napoli;Frosinone
1572690091-4645;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-cagliari/0K2Byhnb/;;;2.70;3.10;2.80;Spal;Cagliari
1572689936-3770;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-bologna/I1STUnUk/;;;2.15;3.13;4.10;Cagliari;Bologna
1572690409-6740;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-as-roma/xQNYaBNn/;;;1.95;4.20;3.50;Atalanta;AS Roma
1572690216-5468;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-torino/zVI32LjE/;;;1.88;3.25;4.75;AC Milan;Torino
1572690368-6449;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-atalanta/0QXLXhvf/;;;7.50;4.52;1.45;Frosinone;Atalanta
1572690296-5998;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-napoli/j30Y5FE3/;;;2.80;3.35;2.50;Inter;Napoli
1572690810-9225;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-fiorentina/W463AYaC/;null;null;1.48;4.47;7.65;Juventus;Fiorentina
1572689942-3811;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-sassuolo/IcCSkl6F/;;;1.40;4.60;8.00;Napoli;Sassuolo
1572690670-8359;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-ac-milan/AF5CeBli/;;;3.09;3.19;2.50;Sampdoria;AC Milan
1572689900-3556;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-lazio/Q3mkxVyG/;null;null;2.45;3.30;2.50;AS Roma;Lazio
1572690108-4768;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-inter/K0sxNhX4/;;;2.75;3.40;2.55;Atalanta;Inter
1572690643-8163;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-udinese/jBYouj4A/;;;1.20;6.70;14.00;Napoli;Udinese
1572690529-7427;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-bologna/Kn649wcS/;;;1.42;4.60;8.00;AS Roma;Bologna
1572690935-10011;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-as-roma/S8Hfl9aE/;null;null;4.85;4.30;1.63;Sassuolo;AS Roma
1572690284-5918;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-empoli/Yohk2XDS/;;;1.74;3.60;4.95;Torino;Empoli
1572690194-5337;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-as-roma/vqw5sKEl/;;;3.90;3.60;1.95;Cagliari;AS Roma
1572690340-6248;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-fiorentina/pQL7KETd/;;;2.60;3.15;2.85;Genoa;Fiorentina
1572690770-9025;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-cagliari/KnUIby10/;null;null;1.72;3.47;4.97;Torino;Cagliari
1572690330-6182;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-bologna/E5DOGWSL/;;;1.24;6.05;12.25;Napoli;Bologna
1572690017-4257;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-as-roma/Y9SKcx4g/;;;1.70;3.75;5.00;Napoli;AS Roma
1572690879-9645;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-sampdoria/nBqrijbb/;;;2.90;3.20;2.55;Parma;Sampdoria
1572690954-10154;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-sampdoria/AX6amTEK/;null;null;3.75;4.00;1.85;Chievo;Sampdoria
1572689906-3589;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-empoli/rubpwBM9/;null;null;2.45;3.30;2.95;Parma;Empoli
1572689958-3928;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-napoli/Yemnqwk0/;;;6.50;4.00;1.57;Udinese;Napoli
1572690010-4201;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-frosinone/hCrMeGY5/;;;1.80;3.41;4.53;Spal;Frosinone
1572690988-10312;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-juventus/fw4ovPy7/;;;3.06;3.55;2.40;Sampdoria;Juventus
1572689749-2593;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-juventus/MV4UU7IE/;;;13.00;6.50;1.14;Parma;Juventus
1572690620-8019;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-lazio/MXFuOcTI/;;;3.00;3.40;2.45;Fiorentina;Lazio
1572690690-8482;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-sassuolo/GSzDgkJ3/;;;2.15;3.20;3.60;Bologna;Sassuolo
1572690932-10004;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-spal/8IP2nmUQ/;null;null;1.56;4.30;6.35;Udinese;Spal
1572689683-2274;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-udinese/AgWAqASq/;;;2.74;3.15;2.72;Parma;Udinese
1572690819-9285;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-spal/2ojNQgpg/;null;null;2.24;3.20;3.45;Empoli;Spal
1572689756-2636;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-spal/bD7cO5er/;;;1.70;3.60;5.40;Torino;Spal
1572690782-9089;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-inter/jooUeZpJ/;;;8.50;4.22;1.46;Frosinone;Inter
1572690911-9877;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-napoli/GlWKyWF8/;;;5.18;3.95;1.69;Spal;Napoli
1572690657-8265;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-chievo/x88CQjkH/;;;1.25;6.10;11.00;Atalanta;Chievo
1572690998-10379;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-udinese/tzMCfpMm/;;;1.84;3.80;4.10;Cagliari;Udinese
1572689810-2955;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-ac-milan/x461NPAl/;;;4.60;3.60;1.80;Cagliari;AC Milan
1572690039-4341;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-genoa/0p4s1xbH/;;;1.48;4.53;6.45;AC Milan;Genoa
1572690497-7205;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-cagliari/O21L9niB/;;;1.45;4.33;8.50;AC Milan;Cagliari
1572690981-10270;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-lazio/8t8kwqiD/;;;2.33;3.50;2.95;Torino;Lazio
1572690255-5724;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-torino/j3v3jzFG/;;;2.55;3.00;3.00;Sassuolo;Torino
1572690346-6302;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-frosinone/IJTLdByj/;;;1.96;3.20;4.30;Chievo;Frosinone
1572690343-6276;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-inter/WMXPeVjd/;;;6.50;4.75;1.44;Empoli;Inter
1572690108-4749;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-inter/K0sxNhX4/;;;2.76;3.35;2.58;Atalanta;Inter
1572690292-5964;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-chievo/nVgs4gqG/;;;1.62;3.80;6.20;Sampdoria;Chievo
1572689841-3148;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-genoa/hhrBwx1n/;;;1.47;4.25;7.40;Lazio;Genoa
1572689939-3801;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-inter/CKBWl8LL/;;;6.75;3.85;1.55;Spal;Inter
1572690327-6160;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-as-roma/CjWRFjrS/;;;5.45;4.05;1.61;Parma;AS Roma
1572689939-3784;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-inter/CKBWl8LL/;;;6.80;3.90;1.56;Spal;Inter
1572690299-6015;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-ac-milan/dt1U6eac/;;;5.85;3.70;1.66;Frosinone;AC Milan
1572690786-9111;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-bologna/2BZDaHof/;null;null;2.06;3.40;3.80;Fiorentina;Bologna
1572690131-4912;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-chievo/8tKmyqhF/;;;1.12;8.50;21.00;Napoli;Chievo
1572690346-6313;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-frosinone/IJTLdByj/;;;1.99;3.14;4.52;Chievo;Frosinone
1572690767-9015;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-lazio/WtOGJxwQ/;;;2.73;3.15;2.72;AC Milan;Lazio
1572689936-3771;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-bologna/I1STUnUk/;;;2.15;3.10;3.80;Cagliari;Bologna
